DATE,NO2,O3,PM10,PM25,powiat_voivod
2022-01-01,11.554347826086957,47.20326086956521,15.333540372670809,5.933913043478261,"powiat warszawa, mazowieckie"
2022-01-02,14.889583333333333,40.46041666666667,11.352976190476188,11.816666666666666,"powiat warszawa, mazowieckie"
2022-01-03,20.019791666666666,43.171875,10.525595238095239,8.278333333333332,"powiat warszawa, mazowieckie"
2022-01-04,31.255027173913046,27.6,14.016071428571427,12.991666666666669,"powiat warszawa, mazowieckie"
2022-01-05,25.6625,41.594791666666666,11.95297619047619,12.261666666666667,"powiat warszawa, mazowieckie"
2022-01-06,10.954166666666667,45.95208333333333,9.894047619047617,7.2091666666666665,"powiat warszawa, mazowieckie"
2022-01-07,29.429166666666667,32.08125,16.448214285714283,14.628333333333334,"powiat warszawa, mazowieckie"
2022-01-08,28.546875,28.990625,34.2047619047619,27.325833333333332,"powiat warszawa, mazowieckie"
2022-01-09,27.955208333333335,22.671875,45.62559523809524,36.961666666666666,"powiat warszawa, mazowieckie"
2022-01-10,31.674999999999997,21.429166666666667,40.85936853002071,26.807753623188404,"powiat warszawa, mazowieckie"
2022-01-11,34.78333333333333,17.590625,42.49479813664596,31.450833333333332,"powiat warszawa, mazowieckie"
2022-01-12,31.48482142857143,29.471920289855074,35.48149585921325,29.094166666666666,"powiat warszawa, mazowieckie"
2022-01-13,19.8125,24.152083333333334,30.751682194616972,18.211666666666666,"powiat warszawa, mazowieckie"
2022-01-14,16.93958333333333,50.67395833333333,16.00714285714286,9.459166666666667,"powiat warszawa, mazowieckie"
2022-01-15,17.645833333333336,48.559374999999996,12.970833333333333,12.556666666666667,"powiat warszawa, mazowieckie"
2022-01-16,19.00625,34.07604166666667,36.00178571428571,27.40416666666667,"powiat warszawa, mazowieckie"
2022-01-17,15.385416666666668,52.68541666666667,14.94345238095238,9.2625,"powiat warszawa, mazowieckie"
2022-01-18,23.788541666666667,43.72291666666666,11.792857142857144,10.954166666666666,"powiat warszawa, mazowieckie"
2022-01-19,26.74583333333333,36.26354166666667,28.20892857142857,22.0725,"powiat warszawa, mazowieckie"
2022-01-20,17.446875,53.05520833333333,20.7797619047619,10.900833333333335,"powiat warszawa, mazowieckie"
2022-01-21,15.189492753623188,55.82537878787878,9.718452380952382,5.71,"powiat warszawa, mazowieckie"
2022-01-22,16.773958333333333,55.026041666666664,13.348809523809523,8.257499999999999,"powiat warszawa, mazowieckie"
2022-01-23,24.609375,43.70625,16.15892857142857,14.421666666666667,"powiat warszawa, mazowieckie"
2022-01-24,38.790625000000006,20.754166666666663,49.25297619047619,35.79416666666667,"powiat warszawa, mazowieckie"
2022-01-25,28.891666666666666,24.813632246376812,36.16845238095238,22.186666666666667,"powiat warszawa, mazowieckie"
2022-01-26,26.769791666666666,33.17395833333333,19.985714285714284,15.670000000000002,"powiat warszawa, mazowieckie"
2022-01-27,19.4125,26.371874999999996,16.821428571428573,14.760833333333334,"powiat warszawa, mazowieckie"
2022-01-28,14.292708333333332,57.020199275362316,9.131547619047618,5.036666666666666,"powiat warszawa, mazowieckie"
2022-01-29,16.467708333333334,46.91458333333333,11.857738095238096,10.183333333333334,"powiat warszawa, mazowieckie"
2022-01-30,7.044791666666667,71.91666666666667,6.310064935064935,3.710398550724638,"powiat warszawa, mazowieckie"
2022-01-31,23.282291666666666,54.971875000000004,10.424404761904762,8.982499999999998,"powiat warszawa, mazowieckie"
2022-02-01,26.479347826086958,40.994565217391305,22.972826086956523,15.984347826086957,"powiat warszawa, mazowieckie"
2022-02-02,20.852083333333333,44.575,15.191714015151515,10.769166666666667,"powiat warszawa, mazowieckie"
2022-02-03,29.315625,38.415625,19.304880952380955,16.97,"powiat warszawa, mazowieckie"
2022-02-04,37.53125,17.520170454545454,32.79077527997365,25.34242424242424,"powiat warszawa, mazowieckie"
2022-02-05,16.03611111111111,55.87083333333333,17.285714285714285,10.830208333333333,"powiat warszawa, mazowieckie"
2022-02-06,12.319444444444445,57.13194444444445,10.864880952380952,7.9906250000000005,"powiat warszawa, mazowieckie"
2022-02-07,26.801731601731603,52.10178571428572,7.8221428571428575,7.2526190476190475,"powiat warszawa, mazowieckie"
2022-02-08,17.80473484848485,48.76354166666667,12.115104166666669,9.138333333333334,"powiat warszawa, mazowieckie"
2022-02-09,20.082291666666663,46.63913043478261,9.984895833333331,9.655833333333334,"powiat warszawa, mazowieckie"
2022-02-10,26.936458333333334,34.29375,17.49791666666667,14.895,"powiat warszawa, mazowieckie"
2022-02-11,32.498958333333334,48.66041666666667,14.477083333333333,12.655833333333332,"powiat warszawa, mazowieckie"
2022-02-12,22.971874999999997,51.958333333333336,16.1546875,12.190833333333334,"powiat warszawa, mazowieckie"
2022-02-13,20.152083333333334,52.22395833333333,31.44076086956522,21.076666666666668,"powiat warszawa, mazowieckie"
2022-02-14,30.720833333333335,47.96458333333334,33.73838315217392,24.232499999999998,"powiat warszawa, mazowieckie"
2022-02-15,38.060371376811595,33.75,48.11979166666666,35.01916666666666,"powiat warszawa, mazowieckie"
2022-02-16,28.534375,42.25104166666667,42.26510416666666,25.61583333333333,"powiat warszawa, mazowieckie"
2022-02-17,13.579166666666667,65.08333333333334,5.275520833333333,3.8891666666666667,"powiat warszawa, mazowieckie"
2022-02-18,19.163541666666667,63.851041666666674,9.152604166666666,6.9625,"powiat warszawa, mazowieckie"
2022-02-19,8.266666666666666,69.978125,11.075520833333332,5.856666666666667,"powiat warszawa, mazowieckie"
2022-02-20,16.712500000000002,50.35833333333333,11.671428571428569,9.73125,"powiat warszawa, mazowieckie"
2022-02-21,16.24568036130536,62.076697261072255,6.756122448979592,4.540128205128204,"powiat warszawa, mazowieckie"
2022-02-22,27.328125000000004,51.762499999999996,14.586979166666667,9.691666666666666,"powiat warszawa, mazowieckie"
2022-02-23,20.36335227272727,55.944882246376814,16.226041666666667,10.225,"powiat warszawa, mazowieckie"
2022-02-24,30.00208333333333,49.28125000000001,18.110439311594206,13.570326086956522,"powiat warszawa, mazowieckie"
2022-02-25,23.810416666666665,57.416666666666664,21.92576992753623,10.98,"powiat warszawa, mazowieckie"
2022-02-26,33.15625,40.155208333333334,29.18840579710145,20.457500000000003,"powiat warszawa, mazowieckie"
2022-02-27,17.579166666666666,48.78958333333334,26.213654891304348,16.185000000000002,"powiat warszawa, mazowieckie"
2022-02-28,28.105208333333334,40.659375000000004,22.49744318181818,14.641920289855074,"powiat warszawa, mazowieckie"
