SOUID,DATE,CC,STAID,SOUNAME,CN,LAT,LON,HGHT,ELEI,BEGIN,END,PARID,PARNAME
240732,2019,5.063013698630137,926,SULEJOW,PL,+51:21:12,+019:51:59,188, CC3,1961-05-01,2022-09-30,26,Miroslaw Mietus
240732,2020,2.7459016393442623,926,SULEJOW,PL,+51:21:12,+019:51:59,188, CC3,1961-05-01,2022-09-30,26,Miroslaw Mietus
240732,2021,0.0,926,SULEJOW,PL,+51:21:12,+019:51:59,188, CC3,1961-05-01,2022-09-30,26,Miroslaw Mietus
240733,2017,5.186301369863013,927,WLODAWA,PL,+51:33:12,+023:31:46,177, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240733,2018,4.635616438356164,927,WLODAWA,PL,+51:33:12,+023:31:46,177, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240733,2019,4.750684931506849,927,WLODAWA,PL,+51:33:12,+023:31:46,177, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240733,2020,4.844262295081967,927,WLODAWA,PL,+51:33:12,+023:31:46,177, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240733,2021,4.7972602739726025,927,WLODAWA,PL,+51:33:12,+023:31:46,177, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240734,2017,0.0,779,SLUBICE,PL,+52:20:55,+014:37:11,53, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240734,2018,4.421917808219178,779,SLUBICE,PL,+52:20:55,+014:37:11,53, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240734,2019,4.777472527472527,779,SLUBICE,PL,+52:20:55,+014:37:11,53, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240734,2020,3.2923497267759565,779,SLUBICE,PL,+52:20:55,+014:37:11,53, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240734,2021,0.0,779,SLUBICE,PL,+52:20:55,+014:37:11,53, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240735,2017,5.260273972602739,2029,GORZOW WLKP,PL,+52:44:28,+015:16:38,71, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240735,2018,4.457534246575342,2029,GORZOW WLKP,PL,+52:44:28,+015:16:38,71, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240735,2019,4.835616438356165,2029,GORZOW WLKP,PL,+52:44:28,+015:16:38,71, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240735,2020,4.814207650273224,2029,GORZOW WLKP,PL,+52:44:28,+015:16:38,71, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240735,2021,0.019178082191780823,2029,GORZOW WLKP,PL,+52:44:28,+015:16:38,71, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240736,2017,5.273972602739726,25140,POZNAN,PL,+52:11:59,+018:39:37,115, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240736,2017,5.273972602739726,206,POZNAN,PL,+52:11:59,+018:39:37,115, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240736,2018,4.438356164383562,25140,POZNAN,PL,+52:11:59,+018:39:37,115, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240736,2018,4.438356164383562,206,POZNAN,PL,+52:11:59,+018:39:37,115, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240736,2019,4.76986301369863,25140,POZNAN,PL,+52:11:59,+018:39:37,115, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240736,2019,4.76986301369863,206,POZNAN,PL,+52:11:59,+018:39:37,115, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240736,2020,4.7896174863387975,25140,POZNAN,PL,+52:11:59,+018:39:37,115, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240736,2020,4.7896174863387975,206,POZNAN,PL,+52:11:59,+018:39:37,115, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240736,2021,5.184065934065934,25140,POZNAN,PL,+52:11:59,+018:39:37,115, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240736,2021,5.184065934065934,206,POZNAN,PL,+52:11:59,+018:39:37,115, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2017,5.153846153846154,25054,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2017,5.153846153846154,25060,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2017,5.153846153846154,25152,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2017,5.153846153846154,9040,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2017,5.153846153846154,209,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2018,4.427397260273972,25054,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2018,4.427397260273972,25060,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2018,4.427397260273972,25152,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2018,4.427397260273972,9040,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2018,4.427397260273972,209,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2019,4.671232876712328,25054,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2019,4.671232876712328,25060,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2019,4.671232876712328,25152,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2019,4.671232876712328,9040,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2019,4.671232876712328,209,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2020,4.718579234972678,25054,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2020,4.718579234972678,25060,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2020,4.718579234972678,25152,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2020,4.718579234972678,9040,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2020,4.718579234972678,209,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2021,4.882191780821918,25054,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2021,4.882191780821918,25060,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2021,4.882191780821918,25152,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2021,4.882191780821918,9040,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240737,2021,4.882191780821918,209,WARSZAWA-OKECIE,PL,+52:09:46,+020:57:40,107, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240738,2017,5.238356164383561,333,SIEDLCE,PL,+52:10:52,+022:14:41,152, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240738,2018,4.59228650137741,333,SIEDLCE,PL,+52:10:52,+022:14:41,152, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240738,2019,4.8493150684931505,333,SIEDLCE,PL,+52:10:52,+022:14:41,152, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240738,2020,5.01912568306011,333,SIEDLCE,PL,+52:10:52,+022:14:41,152, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240738,2021,4.524725274725275,333,SIEDLCE,PL,+52:10:52,+022:14:41,152, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240739,2017,5.2554945054945055,922,TERESPOL,PL,+52:04:43,+023:37:19,133, CC3,1955-01-01,2022-09-30,26,Miroslaw Mietus
240739,2018,4.6136986301369864,922,TERESPOL,PL,+52:04:43,+023:37:19,133, CC3,1955-01-01,2022-09-30,26,Miroslaw Mietus
240739,2019,4.747252747252747,922,TERESPOL,PL,+52:04:43,+023:37:19,133, CC3,1955-01-01,2022-09-30,26,Miroslaw Mietus
240739,2020,4.939890710382514,922,TERESPOL,PL,+52:04:43,+023:37:19,133, CC3,1955-01-01,2022-09-30,26,Miroslaw Mietus
240739,2021,3.915068493150685,922,TERESPOL,PL,+52:04:43,+023:37:19,133, CC3,1955-01-01,2022-09-30,26,Miroslaw Mietus
240740,2017,4.380821917808219,696,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240740,2018,3.5534246575342467,696,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240740,2019,4.035616438356165,696,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240740,2020,3.9836065573770494,696,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240740,2021,1.4465753424657535,696,SWINOUJSCIE,PL,+53:55:24,+014:14:32,5, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240741,2017,4.926027397260274,208,SZCZECIN,PL,+53:23:43,+014:37:22,1, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240741,2018,4.041095890410959,208,SZCZECIN,PL,+53:23:43,+014:37:22,1, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240741,2019,4.504109589041096,208,SZCZECIN,PL,+53:23:43,+014:37:22,1, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240741,2020,4.4863387978142075,208,SZCZECIN,PL,+53:23:43,+014:37:22,1, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240741,2021,4.895890410958904,208,SZCZECIN,PL,+53:23:43,+014:37:22,1, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240742,2017,5.397260273972603,2026,CHOJNICE,PL,+53:42:55,+017:31:57,164, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240742,2018,4.638356164383562,2026,CHOJNICE,PL,+53:42:55,+017:31:57,164, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240742,2019,5.005479452054795,2026,CHOJNICE,PL,+53:42:55,+017:31:57,164, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240742,2020,4.9316939890710385,2026,CHOJNICE,PL,+53:42:55,+017:31:57,164, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240742,2021,3.6246575342465754,2026,CHOJNICE,PL,+53:42:55,+017:31:57,164, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240743,2017,5.239010989010989,2027,TORUN,PL,+53:02:31,+018:35:44,69, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240743,2018,4.3708791208791204,2027,TORUN,PL,+53:02:31,+018:35:44,69, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240743,2019,4.758904109589041,2027,TORUN,PL,+53:02:31,+018:35:44,69, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240743,2020,4.775956284153006,2027,TORUN,PL,+53:02:31,+018:35:44,69, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240743,2021,4.931506849315069,2027,TORUN,PL,+53:02:31,+018:35:44,69, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240744,2017,5.487671232876712,2028,MLAWA,PL,+53:06:15,+020:21:40,147, CC3,1961-01-01,2022-09-30,26,Miroslaw Mietus
240744,2018,4.638356164383562,2028,MLAWA,PL,+53:06:15,+020:21:40,147, CC3,1961-01-01,2022-09-30,26,Miroslaw Mietus
240744,2019,4.887671232876713,2028,MLAWA,PL,+53:06:15,+020:21:40,147, CC3,1961-01-01,2022-09-30,26,Miroslaw Mietus
240744,2020,4.994535519125683,2028,MLAWA,PL,+53:06:15,+020:21:40,147, CC3,1961-01-01,2022-09-30,26,Miroslaw Mietus
240744,2021,5.16986301369863,2028,MLAWA,PL,+53:06:15,+020:21:40,147, CC3,1961-01-01,2022-09-30,26,Miroslaw Mietus
240745,2017,2.03021978021978,752,OLSZTYN,PL,+53:46:07,+020:25:17,133, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240745,2018,4.565934065934066,752,OLSZTYN,PL,+53:46:07,+020:25:17,133, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240745,2019,4.742465753424658,752,OLSZTYN,PL,+53:46:07,+020:25:17,133, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240745,2020,2.6684931506849314,752,OLSZTYN,PL,+53:46:07,+020:25:17,133, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240745,2021,0.0,752,OLSZTYN,PL,+53:46:07,+020:25:17,133, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240746,2017,5.451790633608815,204,BIALYSTOK,PL,+53:06:26,+023:09:44,148, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240746,2018,4.56353591160221,204,BIALYSTOK,PL,+53:06:26,+023:09:44,148, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240746,2019,4.622589531680441,204,BIALYSTOK,PL,+53:06:26,+023:09:44,148, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240746,2020,4.878787878787879,204,BIALYSTOK,PL,+53:06:26,+023:09:44,148, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240746,2021,4.958448753462604,204,BIALYSTOK,PL,+53:06:26,+023:09:44,148, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240747,2017,5.304109589041096,332,LEBA,PL,+54:45:13,+017:32:05,2, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240747,2018,4.5917808219178085,332,LEBA,PL,+54:45:13,+017:32:05,2, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240747,2019,4.942465753424657,332,LEBA,PL,+54:45:13,+017:32:05,2, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240747,2020,4.855191256830601,332,LEBA,PL,+54:45:13,+017:32:05,2, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240747,2021,5.0,332,LEBA,PL,+54:45:13,+017:32:05,2, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240748,2017,5.010958904109589,205,HEL,PL,+54:36:13,+018:48:43,1, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240748,2018,4.424657534246576,205,HEL,PL,+54:36:13,+018:48:43,1, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240748,2019,4.63013698630137,205,HEL,PL,+54:36:13,+018:48:43,1, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240748,2020,4.592896174863388,205,HEL,PL,+54:36:13,+018:48:43,1, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240748,2021,4.635616438356164,205,HEL,PL,+54:36:13,+018:48:43,1, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240749,2017,5.323287671232877,396,ELBLAG,PL,+54:13:24,+019:32:37,189, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240749,2018,4.575342465753424,396,ELBLAG,PL,+54:13:24,+019:32:37,189, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240749,2019,4.676712328767123,396,ELBLAG,PL,+54:13:24,+019:32:37,189, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240749,2020,4.8224043715847,396,ELBLAG,PL,+54:13:24,+019:32:37,189, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
240749,2021,3.536986301369863,396,ELBLAG,PL,+54:13:24,+019:32:37,189, CC3,1951-01-01,2022-09-30,26,Miroslaw Mietus
912230,2018,6.0,25076,PILA,PL,+53:08:00,+016:45:00,73, CC7,1980-02-17,2020-02-29,,
912230,2018,6.0,8943,PILA,PL,+53:08:00,+016:45:00,73, CC7,1980-02-17,2020-02-29,,
912230,2020,3.5,25076,PILA,PL,+53:08:00,+016:45:00,73, CC7,1980-02-17,2020-02-29,,
912230,2020,3.5,8943,PILA,PL,+53:08:00,+016:45:00,73, CC7,1980-02-17,2020-02-29,,
912230,2021,0.0,25076,PILA,PL,+53:08:00,+016:45:00,73, CC7,1980-02-17,2020-02-29,,
912230,2021,0.0,8943,PILA,PL,+53:08:00,+016:45:00,73, CC7,1980-02-17,2020-02-29,,
912250,2017,8.0,2027,TORUN,PL,+53:03:00,+018:35:00,72, CC7,1980-01-01,2020-02-29,,
912250,2018,7.0,2027,TORUN,PL,+53:03:00,+018:35:00,72, CC7,1980-01-01,2020-02-29,,
912272,2017,5.0,752,OLSZTYN,PL,+53:46:00,+020:25:00,137, CC7,1980-01-22,2020-02-29,,
912272,2018,2.0,752,OLSZTYN,PL,+53:46:00,+020:25:00,137, CC7,1980-01-22,2020-02-29,,
912272,2020,2.0,752,OLSZTYN,PL,+53:46:00,+020:25:00,137, CC7,1980-01-22,2020-02-29,,
912295,2017,5.0,204,BIALYSTOK,PL,+53:06:00,+023:10:00,151, CC7,1980-01-01,2020-02-29,,
912295,2018,4.0,204,BIALYSTOK,PL,+53:06:00,+023:10:00,151, CC7,1980-01-01,2020-02-29,,
912295,2019,3.0,204,BIALYSTOK,PL,+53:06:00,+023:10:00,151, CC7,1980-01-01,2020-02-29,,
912295,2020,3.3333333333333335,204,BIALYSTOK,PL,+53:06:00,+023:10:00,151, CC7,1980-01-01,2020-02-29,,
912295,2021,3.5,204,BIALYSTOK,PL,+53:06:00,+023:10:00,151, CC7,1980-01-01,2020-02-29,,
912385,2018,4.5,333,SIEDLCE,PL,+52:15:00,+022:15:00,155, CC7,1980-01-01,2020-02-29,,
912385,2021,6.0,333,SIEDLCE,PL,+52:15:00,+022:15:00,155, CC7,1980-01-01,2020-02-29,,
912399,2017,7.0,922,TERESPOL,PL,+52:04:00,+023:37:00,137, CC7,1980-05-25,2020-02-29,,
912399,2019,4.0,922,TERESPOL,PL,+52:04:00,+023:37:00,137, CC7,1980-05-25,2020-02-29,,
912415,2017,7.0,25138,LEGNICA,PL,+51:12:00,+016:12:00,124, CC7,1980-01-22,2020-02-29,,
912415,2019,7.0,25138,LEGNICA,PL,+51:12:00,+016:12:00,124, CC7,1980-01-22,2020-02-29,,
912469,2021,5.5,926,SULEJOW,PL,+51:21:00,+019:52:00,189, CC7,1980-03-01,2020-02-29,,
912488,2018,2.0,8959,KOZIENICE,PL,+51:34:00,+021:33:00,126, CC7,1980-09-10,2020-02-29,,
912488,2019,3.0,8959,KOZIENICE,PL,+51:34:00,+021:33:00,126, CC7,1980-09-10,2020-02-29,,
912488,2020,8.0,8959,KOZIENICE,PL,+51:34:00,+021:33:00,126, CC7,1980-09-10,2020-02-29,,
912488,2021,1.0,8959,KOZIENICE,PL,+51:34:00,+021:33:00,126, CC7,1980-09-10,2020-02-29,,
912495,2019,3.0,25139,LUBLIN RADAWIEC,PL,+51:13:00,+022:24:00,240, CC7,1980-01-01,2020-02-29,,
912520,2017,6.0,2036,KLODZKO,PL,+50:26:00,+016:37:00,357, CC7,1980-01-01,2020-02-29,,
912520,2018,7.0,2036,KLODZKO,PL,+50:26:00,+016:37:00,357, CC7,1980-01-01,2020-02-29,,
912540,2021,5.0,928,RACIBORZ,PL,+50:03:00,+018:12:00,206, CC7,1980-09-10,2020-02-29,,
912560,2017,6.0,25132,KATOWICE,PL,+50:14:00,+019:02:00,284, CC7,1980-01-01,2020-02-29,,
912560,2018,3.0,25132,KATOWICE,PL,+50:14:00,+019:02:00,284, CC7,1980-01-01,2020-02-29,,
912560,2019,4.5,25132,KATOWICE,PL,+50:14:00,+019:02:00,284, CC7,1980-01-01,2020-02-29,,
912560,2020,0.0,25132,KATOWICE,PL,+50:14:00,+019:02:00,284, CC7,1980-01-01,2020-02-29,,
912560,2021,7.0,25132,KATOWICE,PL,+50:14:00,+019:02:00,284, CC7,1980-01-01,2020-02-29,,
912566,2017,2.0,25133,KRAKOW,PL,+50:05:00,+019:48:00,237, CC7,1980-01-01,2020-02-29,,
912566,2018,2.0,25133,KRAKOW,PL,+50:05:00,+019:48:00,237, CC7,1980-01-01,2020-02-29,,
912566,2019,3.6666666666666665,25133,KRAKOW,PL,+50:05:00,+019:48:00,237, CC7,1980-01-01,2020-02-29,,
912566,2021,1.0,25133,KRAKOW,PL,+50:05:00,+019:48:00,237, CC7,1980-01-01,2020-02-29,,
912570,2017,4.0,2038,KIELCE,PL,+50:49:00,+020:42:00,261, CC7,1980-01-01,2020-02-29,,
912570,2019,7.0,2038,KIELCE,PL,+50:49:00,+020:42:00,261, CC7,1980-01-01,2020-02-29,,
912570,2021,4.0,2038,KIELCE,PL,+50:49:00,+020:42:00,261, CC7,1980-01-01,2020-02-29,,
912600,2019,4.5,930,BIELSKO-BIALA,PL,+49:48:00,+019:00:00,399, CC7,1980-01-22,2020-02-29,,
912625,2017,4.714285714285714,24880,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2017,4.714285714285714,24881,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2017,4.714285714285714,24897,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2017,4.714285714285714,24903,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2017,4.714285714285714,1383,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2018,5.222222222222222,24880,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2018,5.222222222222222,24881,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2018,5.222222222222222,24897,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2018,5.222222222222222,24903,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2018,5.222222222222222,1383,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2019,2.5,24880,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2019,2.5,24881,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2019,2.5,24897,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2019,2.5,24903,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2019,2.5,1383,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2020,3.5,24880,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2020,3.5,24881,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2020,3.5,24897,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2020,3.5,24903,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2020,3.5,1383,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2021,6.2,24880,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2021,6.2,24881,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2021,6.2,24897,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2021,6.2,24903,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912625,2021,6.2,1383,ZAKOPANE,PL,+49:18:00,+019:58:00,857, CC7,1980-03-03,2020-02-29,,
912660,2017,1.0,24909,NOWY SACZ,PL,+49:37:00,+020:42:00,295, CC7,1980-01-22,2020-02-22,,
912660,2017,1.0,932,NOWY SACZ,PL,+49:37:00,+020:42:00,295, CC7,1980-01-22,2020-02-22,,
